462459.605,5422069.955,270.016,-0.952382
462459.822,5422069.646,270.024,-0.952438
462460.018,5422069.367,270.029,-0.952281
462460.212,5422069.090,270.034,-0.952413
462460.425,5422068.787,270.040,-0.952458
462460.616,5422068.514,270.045,-0.952749
462460.804,5422068.242,270.051,-0.952851
462461.010,5422067.946,270.058,-0.952652
462461.196,5422067.680,270.065,-0.952312
462461.399,5422067.391,270.071,-0.951896
462461.581,5422067.132,270.076,-0.951721
462461.761,5422066.874,270.082,-0.951415
462461.958,5422066.594,270.089,-0.951008
462462.134,5422066.342,270.094,-0.950553
462462.309,5422066.093,270.099,-0.950031
462462.500,5422065.823,270.105,-0.949501
462462.672,5422065.580,270.109,-0.949279
462462.842,5422065.340,270.114,-0.949042
462463.027,5422065.078,270.119,-0.948740
462463.194,5422064.842,270.124,-0.948607
462463.375,5422064.585,270.128,-0.948485
462463.539,5422064.355,270.132,-0.948275
462463.700,5422064.127,270.136,-0.948292
462463.876,5422063.880,270.142,-0.948323
462464.034,5422063.658,270.147,-0.948265
462464.191,5422063.438,270.152,-0.948291
462464.361,5422063.199,270.157,-0.948213
462464.515,5422062.984,270.160,-0.948182
462464.667,5422062.772,270.164,-0.948314
462464.832,5422062.539,270.169,-0.948439
462464.980,5422062.331,270.173,-0.948581
462465.142,5422062.104,270.177,-0.948877
462465.287,5422061.900,270.181,-0.948951
462465.432,5422061.697,270.184,-0.949168
462465.592,5422061.471,270.188,-0.949171
462465.739,5422061.263,270.191,-0.949064
462465.888,5422061.051,270.194,-0.948986
462466.056,5422060.814,270.198,-0.948701
462466.212,5422060.594,270.202,-0.948578
462466.372,5422060.368,270.204,-0.948098
462466.553,5422060.113,270.209,-0.947395
462466.722,5422059.873,270.212,-0.946597
462466.915,5422059.602,270.217,-0.945655
462467.098,5422059.347,270.220,-0.944867
462467.287,5422059.083,270.224,-0.944206
462467.502,5422058.782,270.228,-0.943308
462467.706,5422058.498,270.231,-0.942680
462467.918,5422058.204,270.235,-0.941970
462468.160,5422057.867,270.240,-0.941410
462468.387,5422057.551,270.244,-0.941202
462468.623,5422057.225,270.249,-0.941218
462468.891,5422056.853,270.254,-0.941088
462469.142,5422056.504,270.260,-0.940771
462469.427,5422056.107,270.268,-0.940829
462469.694,5422055.736,270.274,-0.941086
462469.970,5422055.353,270.279,-0.941034
462470.282,5422054.921,270.285,-0.940674
462470.574,5422054.517,270.291,-0.940687
462470.873,5422054.103,270.298,-0.940868
462471.210,5422053.635,270.306,-0.940794
462471.525,5422053.200,270.313,-0.940509
462471.847,5422052.754,270.321,-0.940615
462472.211,5422052.253,270.328,-0.940833
462472.547,5422051.788,270.336,-0.940668
462472.921,5422051.269,270.348,-0.940700
462473.263,5422050.795,270.358,-0.940844
462473.604,5422050.323,270.367,-0.940546
462473.978,5422049.804,270.376,-0.940262
462474.318,5422049.335,270.382,-0.940241
462474.656,5422048.866,270.389,-0.939902
462475.026,5422048.353,270.397,-0.939430
462475.362,5422047.887,270.404,-0.939301
462475.698,5422047.423,270.411,-0.939172
462476.065,5422046.915,270.418,-0.938706
462476.398,5422046.455,270.425,-0.938528
462476.761,5422045.952,270.433,-0.938380
462477.090,5422045.497,270.440,-0.937927
462477.418,5422045.044,270.446,-0.937667
462477.776,5422044.550,270.453,-0.937554
462478.099,5422044.103,270.460,-0.937244
462478.421,5422043.658,270.467,-0.936782
462478.773,5422043.173,270.473,-0.936663
462479.091,5422042.733,270.479,-0.936463
462479.439,5422042.252,270.486,-0.935927
462479.754,5422041.818,270.492,-0.935723
462480.068,5422041.386,270.499,-0.935709
462480.413,5422040.912,270.507,-0.935655
462480.726,5422040.483,270.513,-0.935574
462481.038,5422040.055,270.519,-0.935944
462481.379,5422039.586,270.526,-0.936018
462481.689,5422039.161,270.532,-0.935991
462481.997,5422038.737,270.538,-0.936240
462482.336,5422038.273,270.544,-0.936572
462482.642,5422037.853,270.551,-0.936540
462482.977,5422037.393,270.558,-0.936640
462483.280,5422036.976,270.565,-0.936904
462483.583,5422036.561,270.572,-0.937110
462483.913,5422036.106,270.579,-0.937105
462484.213,5422035.695,270.585,-0.937155
462484.512,5422035.285,270.591,-0.937428
462484.838,5422034.837,270.599,-0.937547
462485.133,5422034.431,270.606,-0.937351
462485.455,5422033.987,270.616,-0.937320
462485.746,5422033.585,270.624,-0.937163
462486.037,5422033.187,270.630,-0.936840
462486.355,5422032.751,270.636,-0.936301
462486.642,5422032.357,270.642,-0.935945
462486.928,5422031.965,270.650,-0.935389
462487.240,5422031.537,270.659,-0.934426
462487.525,5422031.151,270.664,-0.933613
462487.807,5422030.767,270.670,-0.932950
462488.116,5422030.347,270.676,-0.932095
462488.396,5422029.968,270.682,-0.931222
462488.702,5422029.553,270.688,-0.930173
462488.979,5422029.178,270.694,-0.929442
462489.255,5422028.806,270.700,-0.928666
462489.556,5422028.398,270.707,-0.927517
462489.829,5422028.031,270.714,-0.926659
462490.100,5422027.666,270.720,-0.926049
462490.397,5422027.269,270.726,-0.925244
462490.664,5422026.910,270.732,-0.924284
462490.929,5422026.555,270.738,-0.923405
462491.220,5422026.167,270.746,-0.922775
462491.480,5422025.819,270.752,-0.922215
462491.765,5422025.439,270.758,-0.921753
462492.021,5422025.099,270.763,-0.921419
462492.273,5422024.762,270.769,-0.921273
462492.548,5422024.395,270.775,-0.921379
462492.796,5422024.064,270.781,-0.921467
462493.041,5422023.737,270.785,-0.921456
462493.309,5422023.381,270.789,-0.921536
462493.549,5422023.060,270.794,-0.921782
462493.811,5422022.710,270.800,-0.921990
462494.046,5422022.395,270.805,-0.922077
462494.280,5422022.084,270.809,-0.922016
462494.535,5422021.745,270.814,-0.921966
462494.763,5422021.440,270.819,-0.921866
462494.990,5422021.139,270.823,-0.921639
462495.236,5422020.811,270.829,-0.921172
462495.458,5422020.515,270.833,-0.920563
462495.678,5422020.221,270.839,-0.920373
462495.917,5422019.902,270.844,-0.920140
462496.134,5422019.616,270.848,-0.919770
462496.370,5422019.303,270.851,-0.919410
462496.583,5422019.021,270.855,-0.919023
462496.795,5422018.740,270.859,-0.918933
462497.029,5422018.432,270.862,-0.918903
462497.242,5422018.151,270.864,-0.919076
462497.456,5422017.869,270.867,-0.919290
462497.692,5422017.559,270.870,-0.919331
462497.906,5422017.276,270.874,-0.919557
462498.120,5422016.993,270.878,-0.919629
462498.357,5422016.680,270.883,-0.919867
462498.574,5422016.393,270.887,-0.919880
462498.814,5422016.075,270.890,-0.919930
462499.034,5422015.785,270.892,-0.919927
462499.255,5422015.491,270.896,-0.920178
462499.501,5422015.164,270.901,-0.921114
462499.729,5422014.862,270.905,-0.922675
462499.962,5422014.554,270.909,-0.924685
462500.222,5422014.207,270.913,-0.927585
462500.463,5422013.882,270.917,-0.930914
462500.734,5422013.516,270.924,-0.935886
462500.983,5422013.172,270.932,-0.940851
462501.237,5422012.818,270.939,-0.945831
462501.524,5422012.416,270.943,-0.951486
462501.792,5422012.038,270.943,-0.956918
462502.064,5422011.649,270.944,-0.962292
462502.369,5422011.205,270.950,-0.968019
462502.652,5422010.789,270.960,-0.973481
462502.941,5422010.359,270.968,-0.979160
462503.265,5422009.872,270.973,-0.985371
462503.565,5422009.417,270.978,-0.990796
462503.899,5422008.901,270.986,-0.997226
462504.207,5422008.419,270.994,-1.003116
462504.519,5422007.924,271.002,-1.008593
462504.865,5422007.367,271.011,-1.015009
462505.182,5422006.849,271.019,-1.020790
462505.502,5422006.321,271.027,-1.025970
462505.856,5422005.729,271.036,-1.031956
462506.179,5422005.180,271.045,-1.037547
462506.505,5422004.622,271.053,-1.042734
462506.864,5422003.997,271.062,-1.048164
462507.192,5422003.419,271.071,-1.052289
462507.555,5422002.771,271.080,-1.054902
462507.887,5422002.174,271.089,-1.056214
462508.224,5422001.568,271.098,-1.056978
462508.600,5422000.892,271.107,-1.056764
462508.947,5422000.266,271.116,-1.056047
462509.299,5421999.633,271.127,-1.054985
462509.693,5421998.928,271.140,-1.053333
462510.058,5421998.279,271.152,-1.051773
462510.428,5421997.621,271.162,-1.049328
462510.843,5421996.890,271.175,-1.045633
462511.226,5421996.221,271.188,-1.041583
462511.653,5421995.485,271.202,-1.036784
462512.043,5421994.817,271.216,-1.032343
462512.436,5421994.153,271.229,-1.027534
462512.871,5421993.426,271.241,-1.022019
462513.268,5421992.771,271.253,-1.016700
462513.668,5421992.120,271.264,-1.011210
462514.110,5421991.408,271.277,-1.005268
462514.515,5421990.765,271.287,-0.999585
462514.922,5421990.125,271.298,-0.994263
462515.372,5421989.428,271.309,-0.988339
462515.783,5421988.799,271.320,-0.983181
462516.236,5421988.114,271.332,-0.977449
462516.650,5421987.495,271.343,-0.972327
462517.064,5421986.883,271.353,-0.967172
462517.521,5421986.214,271.363,-0.961615
462517.937,5421985.612,271.372,-0.956775
462518.354,5421985.014,271.381,-0.952373
462518.815,5421984.362,271.391,-0.947986
462519.234,5421983.773,271.399,-0.944562
462519.695,5421983.129,271.408,-0.941124
462520.115,5421982.546,271.416,-0.938308
462520.536,5421981.965,271.421,-0.935977
462521.004,5421981.323,271.426,-0.933770
462521.433,5421980.738,271.430,-0.932379
462521.864,5421980.149,271.435,-0.930990
462522.343,5421979.498,271.442,-0.929451
462522.782,5421978.904,271.446,-0.928300
462523.225,5421978.305,271.451,-0.927060
462523.717,5421977.643,271.457,-0.925850
462524.169,5421977.036,271.463,-0.924640
462524.671,5421976.364,271.470,-0.923433
462525.131,5421975.749,271.476,-0.922437
462525.597,5421975.129,271.481,-0.921102
462526.115,5421974.441,271.488,-0.919825
462526.590,5421973.810,271.494,-0.918545
462527.070,5421973.173,271.500,-0.916789
462527.605,5421972.469,271.507,-0.914788
462528.096,5421971.824,271.514,-0.912450
462528.644,5421971.109,271.521,-0.910025
462529.147,5421970.453,271.527,-0.907874
462529.657,5421969.794,271.533,-0.905561
