456990.037,5428917.180,117.507,1.361379
456990.158,5428917.778,117.500,1.376538
456990.264,5428918.331,117.493,1.387252
456990.372,5428918.898,117.473,1.395894
456990.489,5428919.536,117.462,1.403759
456990.588,5428920.129,117.461,1.408433
456990.698,5428920.792,117.464,1.413041
456990.789,5428921.401,117.461,1.418217
456990.882,5428922.020,117.456,1.423356
456990.975,5428922.648,117.455,1.428495
456991.078,5428923.349,117.462,1.434430
456991.175,5428923.998,117.467,1.438646
456991.277,5428924.720,117.468,1.442541
456991.372,5428925.383,117.468,1.445648
456991.462,5428926.049,117.463,1.448481
456991.559,5428926.787,117.458,1.451121
456991.642,5428927.459,117.459,1.454391
456991.727,5428928.138,117.464,1.458025
456991.811,5428928.892,117.474,1.461028
456991.884,5428929.578,117.483,1.464376
456991.962,5428930.270,117.478,1.468373
456992.043,5428931.035,117.473,1.471504
456992.112,5428931.739,117.474,1.473871
456992.181,5428932.447,117.482,1.476457
456992.263,5428933.229,117.494,1.479666
456992.336,5428933.943,117.502,1.483068
456992.405,5428934.659,117.504,1.486557
456992.479,5428935.451,117.502,1.490178
456992.546,5428936.175,117.498,1.492359
456992.615,5428936.974,117.492,1.493197
456992.678,5428937.702,117.491,1.493240
456992.744,5428938.432,117.492,1.493324
456992.808,5428939.165,117.492,1.492785
456992.879,5428939.975,117.498,1.492036
456992.943,5428940.712,117.506,1.491928
456993.016,5428941.527,117.516,1.491650
456993.084,5428942.271,117.519,1.491377
456993.152,5428943.017,117.525,1.491599
456993.224,5428943.843,117.533,1.491541
456993.291,5428944.599,117.541,1.492297
456993.360,5428945.358,117.552,1.493492
456993.436,5428946.198,117.565,1.494610
456993.500,5428946.965,117.569,1.496291
456993.563,5428947.734,117.570,1.498337
456993.637,5428948.584,117.572,1.501181
456993.702,5428949.358,117.574,1.503230
456993.767,5428950.210,117.577,1.504817
456993.826,5428950.982,117.579,1.507176
456993.885,5428951.753,117.580,1.509854
456993.950,5428952.600,117.586,1.512477
456994.007,5428953.370,117.596,1.514808
456994.061,5428954.137,117.607,1.517159
456994.108,5428954.899,117.616,1.519276
456994.161,5428955.737,117.624,1.520839
456994.207,5428956.496,117.633,1.521529
456994.253,5428957.252,117.643,1.521575
456994.303,5428958.079,117.654,1.521461
456994.348,5428958.829,117.661,1.521380
456994.393,5428959.578,117.667,1.520388
456994.443,5428960.401,117.674,1.519469
456994.491,5428961.150,117.680,1.518843
456994.538,5428961.900,117.681,1.518027
456994.591,5428962.729,117.681,1.517047
456994.642,5428963.484,117.681,1.516791
456994.700,5428964.321,117.683,1.516622
456994.750,5428965.083,117.690,1.516519
456994.801,5428965.846,117.695,1.516745
456994.852,5428966.611,117.697,1.516968
456994.908,5428967.456,117.701,1.517336
456994.959,5428968.222,117.708,1.517966
456995.008,5428968.988,117.718,1.518450
456995.063,5428969.833,117.725,1.519203
456995.109,5428970.597,117.730,1.519907
456995.153,5428971.363,117.738,1.520438
456995.201,5428972.205,117.749,1.520790
456995.246,5428972.970,117.758,1.521378
456995.293,5428973.810,117.767,1.521721
456995.336,5428974.569,117.773,1.522156
456995.382,5428975.328,117.781,1.522816
456995.432,5428976.164,117.794,1.523834
456995.477,5428976.927,117.804,1.523988
456995.521,5428977.696,117.815,1.524261
456995.572,5428978.536,117.817,1.524314
456995.619,5428979.298,117.801,1.523889
456995.665,5428980.063,117.782,1.522467
456995.715,5428980.904,117.759,1.520750
456995.759,5428981.671,117.736,1.519321
456995.804,5428982.441,117.714,1.518044
456995.857,5428983.290,117.700,1.516795
456995.907,5428984.062,117.691,1.515876
456995.957,5428984.827,117.678,1.514748
456996.011,5428985.669,117.654,1.513768
456996.059,5428986.434,117.635,1.513200
456996.107,5428987.200,117.624,1.512549
456996.160,5428988.044,117.621,1.511660
456996.210,5428988.809,117.620,1.511080
456996.261,5428989.572,117.614,1.510538
456996.318,5428990.406,117.603,1.509957
456996.374,5428991.162,117.590,1.509917
456996.430,5428991.915,117.576,1.509785
456996.488,5428992.744,117.562,1.509545
456996.537,5428993.493,117.554,1.509032
456996.589,5428994.237,117.545,1.509067
456996.647,5428995.048,117.529,1.508697
456996.697,5428995.778,117.510,1.508036
456996.754,5428996.572,117.496,1.507511
